PredictionDate;MatchDate;LeagueId;Round;Home;Away;Score;Band;MatchStatus;HG;AG;Goals;Over25;BTTS;Reason;RankingGapScore;HomeAttackScore;AwayAttackScore;HomeDefenseWeaknessScore;AwayDefenseWeaknessScore;HomeLast10OverScore;AwayLast10OverScore;HomeVenueOverScore;AwayVenueOverScore;BTTSProfileScore;AlgorithmVersion;HomeSourceLeagueId;AwaySourceLeagueId;CompetitionGroup
2026-08-16;2026-08-16;Sweden_Allsvenskan;23;Brommapojkarna;Orgryte;65.21;MEDIA;FINAL;3;1;4;OK;OK;PRO: difesa trasferta vulnerabile | difesa casa vulnerabile | trend over recente casa | trend over recente trasferta | alta tendenza BTTS || CONTRO: attacco casa non dominante | ospite poco prolifico: rischio 1-0 / 2-0 | v22 monitora possibile sopravvalutazione weak_ga | profilo over interno debole | profilo over esterno debole;0.8;8.12;7.39;5.91;10.0;7.2;7.2;5.71;5.0;7.88;2.2.dev-defense1;Sweden_Allsvenskan;Sweden_Allsvenskan;
2026-08-16;2026-08-16;Poland_Division2;5;S. Wola;Avia Swidnik;65.04;MEDIA;FINAL;4;0;4;OK;KO;PRO: attacco trasferta positivo | difesa casa vulnerabile | trend over recente casa | trend over recente trasferta | profilo over interno positivo || CONTRO: attacco casa non dominante | profilo over esterno debole | BTTS basso: possibile partita a senso unico;4.59;7.88;13.0;6.06;1.52;8.0;8.0;10.0;0.0;6.0;2.2.dev-defense1;Poland_Division2;Poland_Division2;
2026-08-16;2026-08-16;Germany_Oberliga_Hamburg;4;Sasel;Harksheide;64.61;MEDIA;FINAL;3;1;4;OK;OK;PRO: difesa trasferta vulnerabile | difesa casa vulnerabile | profilo over interno positivo | profilo over esterno positivo || CONTRO: attacco casa non dominante | ospite poco prolifico: rischio 1-0 / 2-0 | v22 monitora possibile sopravvalutazione weak_ga | trend over casa non forte | trend over trasferta non forte | BTTS basso: possibile partita a senso unico;0.71;5.91;5.91;7.27;6.82;6.0;6.0;10.0;10.0;6.0;2.2.dev-defense1;Germany_Oberliga_Hamburg;Germany_Oberliga_Hamburg;
2026-08-16;2026-08-16;USA_MLS;21;Los Angeles FC;San Diego FC;64.43;MEDIA;FINAL;0;1;1;KO;KO;PRO: attacco casa positivo | attacco trasferta positivo | difesa trasferta vulnerabile | trend over recente casa | profilo over interno positivo || CONTRO: v22 monitora possibile sopravvalutazione weak_ga | trend over trasferta non forte | profilo over esterno debole | BTTS basso: possibile partita a senso unico;3.31;10.51;10.51;3.84;7.32;7.2;6.0;6.0;3.75;6.0;2.2.dev-defense1;USA_MLS;USA_MLS;
2026-08-16;2026-08-16;Finland_Ykkonen;23;KuPS Akatemia;Keski-Uusimaa;64.4;MEDIA-ALTA;FINAL;2;2;4;OK;OK;"PRO: attacco casa positivo | attacco trasferta positivo | difesa casa vulnerabile | trend over recente casa | trend over recente trasferta | profilo over interno positivo | alta tendenza BTTS || CONTRO: profilo over esterno debole || V22DEV_STRONG_DEFENSE[Rule=AWAY_STRONG;Threshold=1.60;Penalty=-13.00;HomeGALast5=2.00;AwayGALast5=1.40;BaseScore=77.40;FinalScore=64.40]";4.36;9.33;10.57;8.0;6.22;10.8;7.2;7.78;5.56;7.58;2.2.dev-defense1;Finland_Ykkonen;Finland_Ykkonen;
2026-08-16;2026-08-16;Lithuania_Toplyga;30;Kauno Zalgiris;Transinvest;64.31;MEDIA;FINAL;1;1;2;KO;OK;PRO: attacco casa positivo | attacco trasferta positivo | trend over recente trasferta | profilo over esterno positivo || CONTRO: trend over casa non forte | profilo over interno debole | BTTS basso: possibile partita a senso unico;0.67;12.09;9.45;2.64;5.64;4.8;8.4;5.83;8.46;6.33;2.2.dev-defense1;Lithuania_Toplyga;Lithuania_Toplyga;
2026-08-16;2026-08-16;Estonia_Meistriliiga;26;Flora;Kuressaare;64.09;MEDIA;FINAL;2;3;5;OK;OK;PRO: attacco casa positivo | difesa trasferta vulnerabile | trend over recente casa | profilo over interno positivo || CONTRO: ospite poco prolifico: rischio 1-0 / 2-0 | v22 monitora possibile sopravvalutazione weak_ga | trend over trasferta non forte | profilo over esterno debole | BTTS basso: possibile partita a senso unico;4.0;11.82;5.65;3.83;7.31;9.6;4.8;7.0;5.0;5.08;2.2.dev-defense1;Estonia_Meistriliiga;Estonia_Meistriliiga;
2026-08-16;2026-08-16;USA_USLChampionship;29;Sporting Jax;Indy Eleven;64.07;MEDIA;FINAL;0;1;1;KO;KO;PRO: difesa casa vulnerabile | trend over recente casa | profilo over interno positivo || CONTRO: attacco casa non dominante | ospite poco prolifico: rischio 1-0 / 2-0 | trend over trasferta non forte | profilo over esterno debole | BTTS basso: possibile partita a senso unico;2.35;7.15;6.95;8.0;5.61;10.8;3.6;8.89;3.75;6.97;2.2.dev-defense1;USA_USLChampionship;USA_USLChampionship;
2026-08-16;2026-08-16;USA_USLChampionship;29;Orange County SC;Louisville City;64.07;MEDIA;FINAL;2;3;5;OK;OK;PRO: attacco casa positivo | attacco trasferta positivo | difesa trasferta vulnerabile | trend over recente casa | profilo over esterno positivo | alta tendenza BTTS || CONTRO: v22 monitora possibile sopravvalutazione weak_ga | trend over trasferta non forte | profilo over interno debole;2.09;9.02;10.26;4.21;7.66;8.4;6.0;2.5;6.67;7.26;2.2.dev-defense1;USA_USLChampionship;USA_USLChampionship;
2026-08-16;2026-08-16;Hungary_NBI;5;Debrecen;Győr;63.91;MEDIA;FINAL;1;1;2;KO;OK;PRO: attacco trasferta positivo | difesa casa vulnerabile | trend over recente trasferta | profilo over esterno positivo || CONTRO: attacco casa non dominante | trend over casa non forte | profilo over interno debole | BTTS basso: possibile partita a senso unico;2.18;5.91;13.0;7.27;4.55;4.0;12.0;0.0;10.0;5.0;2.2.dev-defense1;Hungary_NBI;Hungary_NBI;
2026-08-16;2026-08-16;Romania_Superliga;6;Corvinul;CFR Cluj;63.75;MEDIA;FINAL;3;0;3;OK;KO;PRO: attacco trasferta positivo | difesa trasferta vulnerabile | trend over recente trasferta | profilo over esterno positivo || CONTRO: attacco casa non dominante | v22 monitora possibile sopravvalutazione weak_ga | trend over casa non forte | profilo over interno debole | BTTS basso: possibile partita a senso unico;0.8;5.91;13.0;2.73;6.82;3.0;12.0;5.0;10.0;4.5;2.2.dev-defense1;Romania_Superliga;Romania_Superliga;
2026-08-16;2026-08-16;CzechRepublic_1Liga;5;Ostrava;Artis Brno;63.49;MEDIA;FINAL;1;0;1;KO;KO;PRO: difesa trasferta vulnerabile | difesa casa vulnerabile | trend over recente casa | trend over recente trasferta | profilo over interno positivo | alta tendenza BTTS || CONTRO: attacco casa non dominante | ospite poco prolifico: rischio 1-0 / 2-0 | v22 monitora possibile sopravvalutazione weak_ga | profilo over esterno debole;0.4;3.94;7.88;7.27;10.0;8.0;8.0;10.0;0.0;8.0;2.2.dev-defense1;CzechRepublic_1Liga;CzechRepublic_1Liga;
2026-08-16;2026-08-16;Denmark_1stDivision;5;Vendsyssel;AB Copenhagen;63.45;MEDIA;FINAL;0;3;3;OK;KO;PRO: difesa casa vulnerabile | trend over recente casa | profilo over interno positivo | alta tendenza BTTS || CONTRO: attacco casa non dominante | ospite poco prolifico: rischio 1-0 / 2-0 | trend over trasferta non forte | profilo over esterno debole;0.55;7.88;5.91;6.06;6.06;8.0;4.0;10.0;5.0;10.0;2.2.dev-defense1;Denmark_1stDivision;Denmark_1stDivision;
2026-08-16;2026-08-16;Sweden_Allsvenskan;23;Degerfors;Göteborg;62.98;MEDIA;FINAL;3;0;3;OK;KO;PRO: difesa trasferta vulnerabile | difesa casa vulnerabile | trend over recente trasferta | profilo over esterno positivo || CONTRO: attacco casa non dominante | ospite poco prolifico: rischio 1-0 / 2-0 | v22 monitora possibile sopravvalutazione weak_ga | trend over casa non forte | profilo over interno debole | BTTS basso: possibile partita a senso unico;1.2;5.17;8.12;6.14;9.94;6.0;8.4;5.0;6.25;6.75;2.2.dev-defense1;Sweden_Allsvenskan;Sweden_Allsvenskan;
2026-08-16;2026-08-16;USA_USLLeagueOne;30;Fort Wayne;Chattanooga Red Wolves;62.83;MEDIA;FINAL;1;2;3;OK;OK;PRO: attacco trasferta positivo | difesa trasferta vulnerabile | trend over recente trasferta | profilo over esterno positivo || CONTRO: attacco casa non dominante | v22 monitora possibile sopravvalutazione weak_ga | trend over casa non forte | profilo over interno debole | BTTS basso: possibile partita a senso unico;0.38;7.78;10.78;4.21;6.68;6.0;7.2;5.0;8.75;6.06;2.2.dev-defense1;USA_USLLeagueOne;USA_USLLeagueOne;
2026-08-16;2026-08-16;Australia_NPLQueenslandU23;24;Moreton City Excelsior U23;Queensland Lions U23;62.74;MEDIA-ALTA;FINAL;3;2;5;OK;OK;"PRO: attacco casa positivo | attacco trasferta positivo | trend over recente casa | trend over recente trasferta | profilo over interno positivo | profilo over esterno positivo | alta tendenza BTTS || CONTRO: nessun contro rilevante || V22DEV_STRONG_DEFENSE[Rule=AWAY_STRONG;Threshold=1.60;Penalty=-13.00;HomeGALast5=1.20;AwayGALast5=1.00;BaseScore=75.74;FinalScore=62.74]";0.55;13.0;13.0;5.02;4.55;10.8;8.4;7.0;6.0;7.43;2.2.dev-defense1;Australia_NPLQueenslandU23;Australia_NPLQueenslandU23;
2026-08-16;2026-08-16;Austria_Bundesliga;4;SK Rapid;Grazer;62.41;MEDIA;FINAL;8;0;8;OK;KO;PRO: attacco casa positivo | difesa trasferta vulnerabile | trend over recente trasferta | profilo over esterno positivo || CONTRO: ospite poco prolifico: rischio 1-0 / 2-0 | v22 monitora possibile sopravvalutazione weak_ga | trend over casa non forte | profilo over interno debole | BTTS basso: possibile partita a senso unico;2.73;8.86;5.91;1.82;9.09;6.0;12.0;0.0;10.0;6.0;2.2.dev-defense1;Austria_Bundesliga;Austria_Bundesliga;
2026-08-16;2026-08-16;Sweden_Division1_Sodra;20;Trelleborg;Eskilsminne;62.41;MEDIA-ALTA;FINAL;1;3;4;OK;OK;"PRO: attacco casa positivo | attacco trasferta positivo | difesa trasferta vulnerabile | trend over recente casa | trend over recente trasferta | profilo over interno positivo | profilo over esterno positivo || CONTRO: v22 monitora possibile sopravvalutazione weak_ga | BTTS basso: possibile partita a senso unico || V22DEV_STRONG_DEFENSE[Rule=AWAY_STRONG;Threshold=1.60;Penalty=-13.00;HomeGALast5=1.00;AwayGALast5=1.60;BaseScore=75.41;FinalScore=62.41]";3.6;12.86;9.23;3.21;7.95;7.2;8.4;7.5;8.57;6.88;2.2.dev-defense1;Sweden_Division1_Sodra;Sweden_Division1_Sodra;
2026-08-16;2026-08-16;Bolivia_DivisionProfesional;20;Nacional Potosi;Academia del Balompie;62.36;MEDIA-ALTA;FINAL;2;0;2;KO;KO;"PRO: attacco trasferta positivo | difesa trasferta vulnerabile | difesa casa vulnerabile | trend over recente casa | trend over recente trasferta | profilo over esterno positivo | alta tendenza BTTS || CONTRO: attacco casa non dominante | v22 monitora possibile sopravvalutazione weak_ga | profilo over interno debole || V22DEV_STRONG_DEFENSE[Rule=AWAY_STRONG;Threshold=1.60;Penalty=-13.00;HomeGALast5=2.20;AwayGALast5=1.60;BaseScore=75.36;FinalScore=62.36]";1.6;8.44;10.97;5.45;9.09;7.2;9.6;5.0;8.57;9.43;2.2.dev-defense1;Bolivia_DivisionProfesional;Bolivia_DivisionProfesional;
2026-08-16;2026-08-16;Germany_Regionalliga_Nord;5;Hannover II;Delmenhorst;62.14;MEDIA;FINAL;0;1;1;KO;KO;PRO: attacco casa positivo | difesa trasferta vulnerabile | trend over recente casa | trend over recente trasferta | profilo over esterno positivo || CONTRO: ospite poco prolifico: rischio 1-0 / 2-0 | v22 monitora possibile sopravvalutazione weak_ga | profilo over interno debole | BTTS basso: possibile partita a senso unico;2.47;13.0;7.88;1.21;7.58;8.0;8.0;0.0;10.0;4.0;2.2.dev-defense1;Germany_Regionalliga_Nord;Germany_Regionalliga_Nord;
2026-08-16;2026-08-16;Australia_NPL_NSW_U20;30;Marconi S. U20;Sutherland U20;61.86;MEDIA-ALTA;FINAL;5;4;9;OK;OK;"PRO: attacco casa positivo | attacco trasferta positivo | difesa trasferta vulnerabile | trend over recente casa | trend over recente trasferta | profilo over interno positivo | profilo over esterno positivo | alta tendenza BTTS || CONTRO: v22 monitora possibile sopravvalutazione weak_ga || V22DEV_STRONG_DEFENSE[Rule=AWAY_STRONG;Threshold=1.60;Penalty=-13.00;HomeGALast5=0.40;AwayGALast5=1.00;BaseScore=74.86;FinalScore=61.86]";1.2;10.51;12.47;3.37;7.91;7.2;10.8;6.92;7.14;7.33;2.2.dev-defense1;Australia_NPL_NSW_U20;Australia_NPL_NSW_U20;
2026-08-16;2026-08-16;Finland_Kakkonen_GroupA;18;Lahden Reipas;PEPO;61.77;MEDIA-ALTA;FINAL;1;2;3;OK;OK;"PRO: attacco casa positivo | attacco trasferta positivo | difesa casa vulnerabile | trend over recente casa | profilo over interno positivo | alta tendenza BTTS || CONTRO: trend over trasferta non forte | profilo over esterno debole || V22DEV_STRONG_DEFENSE[Rule=AWAY_STRONG;Threshold=1.60;Penalty=-13.00;HomeGALast5=2.40;AwayGALast5=1.00;BaseScore=74.77;FinalScore=61.77]";2.67;12.61;11.03;7.03;4.85;9.6;6.0;7.5;4.29;9.2;2.2.dev-defense1;Finland_Kakkonen_GroupA;Finland_Kakkonen_GroupA;
2026-08-16;2026-08-16;Peru_Liga1_Clausura;5;FC Cajamarca;U. de Deportes;61.77;MEDIA;FINAL;2;3;5;OK;OK;PRO: attacco casa positivo | difesa casa vulnerabile | trend over recente casa | alta tendenza BTTS || CONTRO: ospite poco prolifico: rischio 1-0 / 2-0 | trend over trasferta non forte | profilo over interno debole | profilo over esterno debole;0.71;11.82;5.91;7.27;6.06;8.0;4.0;5.0;5.0;8.0;2.2.dev-defense1;Peru_Liga1_Clausura;Peru_Liga1_Clausura;
2026-08-16;2026-08-16;USA_USLChampionship;29;Las Vegas Lights;Brooklyn;61.39;MEDIA;FINAL;2;1;3;OK;OK;PRO: difesa trasferta vulnerabile | trend over recente trasferta | profilo over esterno positivo || CONTRO: attacco casa non dominante | ospite poco prolifico: rischio 1-0 / 2-0 | v22 monitora possibile sopravvalutazione weak_ga | trend over casa non forte | profilo over interno debole | BTTS basso: possibile partita a senso unico;2.87;8.09;5.91;5.17;8.56;4.8;7.2;3.33;8.89;6.58;2.2.dev-defense1;USA_USLChampionship;USA_USLChampionship;
2026-08-16;2026-08-16;Australia_NPLQueenslandU23;24;Gold Coast Blaze U23;Eastern Suburbs U23;61.25;MEDIA-ALTA;FINAL;4;3;7;OK;OK;"PRO: attacco casa positivo | attacco trasferta positivo | difesa casa vulnerabile | trend over recente casa | trend over recente trasferta | profilo over interno positivo | profilo over esterno positivo | alta tendenza BTTS || CONTRO: nessun contro rilevante || V22DEV_STRONG_DEFENSE[Rule=AWAY_STRONG;Threshold=1.60;Penalty=-13.00;HomeGALast5=0.60;AwayGALast5=1.40;BaseScore=74.25;FinalScore=61.25]";0.55;13.0;11.26;7.27;6.06;7.2;7.2;6.0;8.0;7.71;2.2.dev-defense1;Australia_NPLQueenslandU23;Australia_NPLQueenslandU23;
2026-08-16;2026-08-16;Mexico_LigaMX_Apertura;4;Monterrey;Juarez;61.22;MEDIA;FINAL;6;1;7;OK;OK;PRO: attacco casa positivo | difesa trasferta vulnerabile | trend over recente casa | profilo over interno positivo || CONTRO: ospite poco prolifico: rischio 1-0 / 2-0 | v22 monitora possibile sopravvalutazione weak_ga | trend over trasferta non forte | profilo over esterno debole | BTTS basso: possibile partita a senso unico;4.59;11.82;1.97;4.85;10.0;8.0;4.0;10.0;0.0;6.0;2.2.dev-defense1;Mexico_LigaMX_Apertura;Mexico_LigaMX_Apertura;
2026-08-16;2026-08-16;Australia_NSWLeagueOne;31;Central Coast Mariners U23;Hurstville Zagreb;61.18;MEDIA-ALTA;FINAL;1;0;1;KO;KO;"PRO: attacco casa positivo | attacco trasferta positivo | difesa trasferta vulnerabile | difesa casa vulnerabile | trend over recente casa | trend over recente trasferta | profilo over interno positivo | alta tendenza BTTS || CONTRO: v22 monitora possibile sopravvalutazione weak_ga | profilo over esterno debole || V22DEV_STRONG_DEFENSE[Rule=AWAY_STRONG;Threshold=1.60;Penalty=-13.00;HomeGALast5=2.40;AwayGALast5=1.60;BaseScore=74.18;FinalScore=61.18]";1.6;9.41;8.75;7.41;7.58;8.4;8.4;7.69;5.83;9.11;2.2.dev-defense1;Australia_NSWLeagueOne;Australia_NSWLeagueOne;
2026-08-16;2026-08-16;Slovenia_PrvaLiga;6;Grosuplje;Mura;60.82;MEDIA;FINAL;1;2;3;OK;OK;PRO: attacco trasferta positivo | difesa trasferta vulnerabile | trend over recente trasferta | profilo over esterno positivo | alta tendenza BTTS || CONTRO: attacco casa non dominante | v22 monitora possibile sopravvalutazione weak_ga | trend over casa non forte | profilo over interno debole;2.0;5.91;8.86;4.55;10.0;3.0;9.0;0.0;10.0;7.5;2.2.dev-defense1;Slovenia_PrvaLiga;Slovenia_PrvaLiga;
2026-08-16;2026-08-16;Mexico_LigaMX_Apertura;4;Atlante;Toluca;60.75;MEDIA;FINAL;0;0;0;KO;KO;PRO: attacco casa positivo | attacco trasferta positivo | difesa trasferta vulnerabile | difesa casa vulnerabile | trend over recente casa | trend over recente trasferta | alta tendenza BTTS || CONTRO: v22 monitora possibile sopravvalutazione weak_ga | profilo over interno debole | profilo over esterno debole;1.41;9.85;9.85;6.06;7.58;8.0;8.0;0.0;0.0;10.0;2.2.dev-defense1;Mexico_LigaMX_Apertura;Mexico_LigaMX_Apertura;
2026-08-16;2026-08-16;CzechRepublic_1Liga;5;Liberec;Slavia Praga;60.73;MEDIA;FINAL;1;1;2;KO;OK;PRO: attacco trasferta positivo | trend over recente trasferta | profilo over esterno positivo || CONTRO: attacco casa non dominante | trend over casa non forte | profilo over interno debole | BTTS basso: possibile partita a senso unico;2.4;7.88;13.0;2.42;3.03;4.0;12.0;0.0;10.0;6.0;2.2.dev-defense1;CzechRepublic_1Liga;CzechRepublic_1Liga;
2026-08-16;2026-08-16;Norway_OBOSLigaen;19;Hodd;Strømmen;60.59;MEDIA-ALTA;FINAL;4;3;7;OK;OK;"PRO: attacco casa positivo | difesa trasferta vulnerabile | difesa casa vulnerabile | trend over recente casa | profilo over interno positivo | profilo over esterno positivo || CONTRO: ospite poco prolifico: rischio 1-0 / 2-0 | v22 monitora possibile sopravvalutazione weak_ga | trend over trasferta non forte | BTTS basso: possibile partita a senso unico || V22DEV_STRONG_DEFENSE[Rule=AWAY_STRONG;Threshold=1.60;Penalty=-13.00;HomeGALast5=2.80;AwayGALast5=1.60;BaseScore=73.59;FinalScore=60.59]";3.6;9.73;7.65;6.2;10.0;9.6;6.0;7.5;6.25;7.06;2.2.dev-defense1;Norway_OBOSLigaen;Norway_OBOSLigaen;
2026-08-16;2026-08-16;Australia_NPLVictoria;27;Preston Lions;Dandenong Thunder;60.58;MEDIA;FINAL;3;0;3;OK;KO;PRO: attacco casa positivo | difesa trasferta vulnerabile | trend over recente trasferta | profilo over esterno positivo || CONTRO: ospite poco prolifico: rischio 1-0 / 2-0 | v22 monitora possibile sopravvalutazione weak_ga | trend over casa non forte | profilo over interno debole | BTTS basso: possibile partita a senso unico;4.15;8.86;5.91;2.98;10.0;3.6;8.4;5.0;6.36;5.31;2.2.dev-defense1;Australia_NPLVictoria;Australia_NPLVictoria;
2026-08-16;2026-08-16;USA_MLS;21;Nashville SC;Inter Miami;60.41;MEDIA-ALTA;FINAL;4;1;5;OK;OK;"PRO: attacco casa positivo | attacco trasferta positivo | difesa trasferta vulnerabile | trend over recente casa | trend over recente trasferta | profilo over interno positivo | profilo over esterno positivo || CONTRO: v22 monitora possibile sopravvalutazione weak_ga | BTTS basso: possibile partita a senso unico || V22DEV_STRONG_DEFENSE[Rule=AWAY_STRONG;Threshold=1.60;Penalty=-13.00;HomeGALast5=1.20;AwayGALast5=1.60;BaseScore=73.41;FinalScore=60.41]";0.21;11.82;13.0;2.99;8.08;7.2;7.2;8.75;7.0;7.16;2.2.dev-defense1;USA_MLS;USA_MLS;
2026-08-16;2026-08-16;Estonia_Meistriliiga;26;Harju JK Laagri;Levadia;60.4;MEDIA-ALTA;FINAL;1;2;3;OK;OK;"PRO: attacco casa positivo | attacco trasferta positivo | difesa casa vulnerabile | trend over recente casa | trend over recente trasferta | profilo over interno positivo | profilo over esterno positivo || CONTRO: BTTS basso: possibile partita a senso unico || V22DEV_STRONG_DEFENSE[Rule=AWAY_STRONG;Threshold=1.60;Penalty=-13.00;HomeGALast5=1.60;AwayGALast5=0.80;BaseScore=73.40;FinalScore=60.40]";4.0;8.6;13.0;6.28;3.35;8.4;8.4;7.27;7.0;7.11;2.2.dev-defense1;Estonia_Meistriliiga;Estonia_Meistriliiga;
2026-08-16;2026-08-16;Australia_NPLNSW;30;Rockdale Ilinden;Wollongong Wolves;60.34;MEDIA;FINAL;1;2;3;OK;OK;PRO: attacco casa positivo | difesa trasferta vulnerabile | trend over recente trasferta || CONTRO: ospite poco prolifico: rischio 1-0 / 2-0 | v22 monitora possibile sopravvalutazione weak_ga | trend over casa non forte | profilo over interno debole | profilo over esterno debole | BTTS basso: possibile partita a senso unico;3.2;9.37;7.34;5.02;6.9;3.6;9.6;5.33;3.57;6.41;2.2.dev-defense1;Australia_NPLNSW;Australia_NPLNSW;
2026-08-16;2026-08-16;USA_MLS;21;CF Montreal;DC United;59.57;BASSA;FINAL;1;1;2;KO;OK;PRO: attacco trasferta positivo | difesa trasferta vulnerabile | difesa casa vulnerabile | trend over recente trasferta || CONTRO: attacco casa non dominante | v22 monitora possibile sopravvalutazione weak_ga | trend over casa non forte | profilo over interno debole | profilo over esterno debole | BTTS basso: possibile partita a senso unico;1.45;7.88;8.54;7.07;7.32;4.8;8.4;4.44;3.33;6.33;2.2.dev-defense1;USA_MLS;USA_MLS;
2026-08-16;2026-08-16;Norway_2ndDivision_Group2;18;Skeid;Levanger;59.3;MEDIA;FINAL;0;5;5;OK;KO;"PRO: attacco casa positivo | attacco trasferta positivo | difesa casa vulnerabile | trend over recente trasferta | profilo over interno positivo | profilo over esterno positivo || CONTRO: trend over casa non forte | BTTS basso: possibile partita a senso unico || V22DEV_STRONG_DEFENSE[Rule=AWAY_STRONG;Threshold=1.60;Penalty=-13.00;HomeGALast5=2.60;AwayGALast5=1.40;BaseScore=72.30;FinalScore=59.30]";3.23;8.67;11.82;7.03;5.76;6.0;9.6;7.14;6.25;6.8;2.2.dev-defense1;Norway_2ndDivision_Group2;Norway_2ndDivision_Group2;
2026-08-16;2026-08-16;Denmark_Superliga;5;Randers;FC Copenhagen;59.24;BASSA;FINAL;0;4;4;OK;KO;PRO: attacco trasferta positivo | difesa trasferta vulnerabile | trend over recente trasferta | profilo over esterno positivo | alta tendenza BTTS || CONTRO: attacco casa non dominante | v22 monitora possibile sopravvalutazione weak_ga | trend over casa non forte | profilo over interno debole;1.09;5.91;13.0;2.42;6.82;0.0;12.0;0.0;10.0;8.0;2.2.dev-defense1;Denmark_Superliga;Denmark_Superliga;
2026-08-16;2026-08-16;Australia_NPLNorthernNSW;25;Valentine;Weston Bears;59.13;MEDIA;FINAL;0;0;0;KO;KO;"PRO: attacco trasferta positivo | difesa trasferta vulnerabile | difesa casa vulnerabile | trend over recente trasferta | profilo over interno positivo | profilo over esterno positivo | alta tendenza BTTS || CONTRO: attacco casa non dominante | v22 monitora possibile sopravvalutazione weak_ga | trend over casa non forte || V22DEV_STRONG_DEFENSE[Rule=AWAY_STRONG;Threshold=1.60;Penalty=-13.00;HomeGALast5=1.60;AwayGALast5=1.20;BaseScore=72.13;FinalScore=59.13]";2.73;6.19;13.0;6.75;7.14;6.0;9.6;6.0;7.0;7.71;2.2.dev-defense1;Australia_NPLNorthernNSW;Australia_NPLNorthernNSW;
2026-08-16;2026-08-16;USA_MLS;21;Charlotte;Columbus Crew;59.06;MEDIA;FINAL;3;1;4;OK;OK;"PRO: attacco casa positivo | attacco trasferta positivo | difesa trasferta vulnerabile | difesa casa vulnerabile | trend over recente casa | trend over recente trasferta | profilo over interno positivo | profilo over esterno positivo | alta tendenza BTTS || CONTRO: v22 monitora possibile sopravvalutazione weak_ga || V22DEV_STRONG_DEFENSE[Rule=AWAY_STRONG;Threshold=1.60;Penalty=-13.00;HomeGALast5=1.00;AwayGALast5=1.20;BaseScore=72.06;FinalScore=59.06]";1.66;9.52;8.54;5.45;7.07;7.2;8.4;7.0;8.89;8.33;2.2.dev-defense1;USA_MLS;USA_MLS;
2026-08-16;2026-08-16;FaroeIslands_PremierLeague;23;07 Vestur Sorvagur;B36 Torshavn;58.96;BASSA;FINAL;1;2;3;OK;OK;PRO: attacco trasferta positivo | difesa casa vulnerabile | trend over recente casa | profilo over esterno positivo || CONTRO: attacco casa non dominante | trend over trasferta non forte | profilo over interno debole | BTTS basso: possibile partita a senso unico;2.0;5.25;9.19;6.87;5.56;7.2;6.0;5.56;6.67;4.67;2.2.dev-defense1;FaroeIslands_PremierLeague;FaroeIslands_PremierLeague;
2026-08-16;2026-08-16;Finland_Kakkonen_GroupC;19;JBK;TP-47;58.89;MEDIA;FINAL;4;0;4;OK;KO;"PRO: attacco casa positivo | attacco trasferta positivo | difesa trasferta vulnerabile | difesa casa vulnerabile | trend over recente casa | trend over recente trasferta | profilo over interno positivo || CONTRO: v22 monitora possibile sopravvalutazione weak_ga | profilo over esterno debole | BTTS basso: possibile partita a senso unico || V22DEV_STRONG_DEFENSE[Rule=AWAY_STRONG;Threshold=1.60;Penalty=-13.00;HomeGALast5=1.60;AwayGALast5=1.60;BaseScore=71.89;FinalScore=58.89]";2.67;11.82;8.86;5.45;8.24;8.4;7.2;7.5;5.0;6.75;2.2.dev-defense1;Finland_Kakkonen_GroupC;Finland_Kakkonen_GroupC;
2026-08-16;2026-08-16;Belarus_PershayaLiga;22;Din. Minsk 2;Minsk 2;58.88;MEDIA;FINAL;0;4;4;OK;KO;"PRO: attacco casa positivo | difesa trasferta vulnerabile | difesa casa vulnerabile | trend over recente casa | trend over recente trasferta | profilo over interno positivo | profilo over esterno positivo | alta tendenza BTTS || CONTRO: ospite poco prolifico: rischio 1-0 / 2-0 | v22 monitora possibile sopravvalutazione weak_ga || V22DEV_STRONG_DEFENSE[Rule=AWAY_STRONG;Threshold=1.60;Penalty=-13.00;HomeGALast5=1.60;AwayGALast5=1.40;BaseScore=71.88;FinalScore=58.88]";0.35;10.51;7.78;5.25;8.61;8.4;8.4;7.78;6.67;8.14;2.2.dev-defense1;Belarus_PershayaLiga;Belarus_PershayaLiga;
2026-08-16;2026-08-16;Norway_2ndDivision_Group1;16;Sotra;Traeff;58.82;MEDIA;FINAL;2;1;3;OK;OK;"PRO: attacco casa positivo | attacco trasferta positivo | difesa trasferta vulnerabile | trend over recente casa | trend over recente trasferta | profilo over interno positivo | alta tendenza BTTS || CONTRO: v22 monitora possibile sopravvalutazione weak_ga | profilo over esterno debole || V22DEV_STRONG_DEFENSE[Rule=AWAY_STRONG;Threshold=1.60;Penalty=-13.00;HomeGALast5=1.40;AwayGALast5=1.20;BaseScore=71.82;FinalScore=58.82]";0.92;11.03;11.03;4.61;6.97;8.4;8.4;8.57;4.29;7.6;2.2.dev-defense1;Norway_2ndDivision_Group1;Norway_2ndDivision_Group1;
